0155b4ce-613f-46ba-b748-bba0dc2d13f4,CHALLENGE,SYMPATHETIC,UNPROMPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,1.0,0.0166623666883,0.189629197121,0.77778840065,0.0,1.0,0.5,0.349947661161,nan,0.0,0.0,0.0
1d61d411-8ba7-470b-94eb-2db136688027,HUMOUR,POSITIVE,UNPROMPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,1.0,0.0349163040519,0.190339073539,0.522231698036,0.0,1.0,0.5,0.382575124502,nan,0.0,0.0,0.0
a5cff66e-f63e-42e7-a41a-2f18b59bce24,TIME,POSITIVE,UNPROMPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,1.0,0.0595190152526,0.191295847297,0.177800372243,0.0,1.0,0.5,0.514909744263,nan,0.0,0.0,0.0
75e5f0cd-96b4-4e41-8227-e983a32b85b5,WALK,POSITIVE,PASSIVE_ACCEPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,1.0,0.0698364898562,0.191697075963,0.0333525761962,0.0,1.0,0.5,0.215580806136,nan,0.0,0.0,0.0
efc0facb-a194-431b-9a34-2f773cae51b8,MAINTAIN,POSITIVE,UNPROMPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,0.5,0.0920586660504,0.192561283708,0.783341407776,0.0,0.812773823738,0.471428573132,0.466240018606,0.843373477459,0.0,0.0,0.0
aa7d4b7f-3acf-4c32-943d-d58a125495ad,CHECKPRE,SYMPATHETIC,UNPROMPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,0.5,0.118249535561,0.193579807878,0.508336663246,0.0,0.812773823738,0.471428573132,0.185583069921,0.674698770046,0.0,0.0,0.0
043549ba-0d88-408c-b6bf-e90aa012eecb,CHECKPRE,SYMPATHETIC,REFUSED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,0.5,0.120630539954,0.193672403693,0.483336001635,0.0,0.812773823738,0.471428573132,0.0402473323047,0.662650585175,0.0,0.0,0.0
feae3948-0294-4566-8bf9-d6468fcb4f01,CHECKPRE,SYMPATHETIC,REFUSED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,0.5,0.130154326558,0.194042772055,0.383335977793,0.0,0.812773823738,0.471428573132,0.149913057685,0.620481908321,0.0,0.0,0.5
44673331-67e1-4c36-9fba-45868a4e1710,CHALLENGE,CHALLENGING,UNPROMPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,0.5,0.144440189004,0.194598332047,0.233333259821,0.0,0.812773823738,0.471428573132,0.458247691393,0.59036141634,0.0,0.226429998875,0.5
249a73dd-93e8-4bab-bf37-b5b346aa1a0b,CHALLENGE,CHALLENGING,UNPROMPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,0.5,0.155551210046,0.195030421019,0.116667039692,0.0,0.812773823738,0.471428573132,0.021910564974,0.584337353706,0.150420606136,0.191594794393,0.5
6828348d-a0b5-4097-b9ad-3255c84f800e,RUN,CHALLENGING,VALIDATED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,0.5,0.165074586868,0.19540078938,0.0166721343994,0.0,0.812773823738,0.471428573132,0.114580534399,0.584337353706,0.102976799011,0.0635019987822,0.5
ddd2c85a-be44-43c3-9cc2-d95e06972654,PRAISE,POSITIVE,UNPROMPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,1.0,0.187296867371,0.196264982224,0.711128056049,0.0,0.447850853205,0.402777791023,0.297243773937,0.656626522541,nan,nan,0.5
daca74f3-5576-4ca7-992a-9cb397843c6b,CHALLENGE,CHALLENGING,UNPROMPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,1.0,0.205551147461,0.196974873543,0.455566555262,0.0,0.447850853205,0.402777791023,0.370249509811,0.746987938881,0.0467908009887,0.0995519980788,0.5
4b1cd3d9-29cc-4e75-98b2-d753a8aa5f9d,MAINTAIN,POSITIVE,UNPROMPTED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,1.0,0.217455476522,0.197437807918,0.288904696703,0.0,0.447850853205,0.402777791023,0.0249116811901,0.783132553101,0.0700407996774,0.0409502014518,0.5
0f72e55b-3f9d-46ce-a8f9-f237cc3c9586,WALK,POSITIVE,VALIDATED,0.800000011921,1.0,0.5,0.860000014305,0.860000014305,1.0,0.790000021458,0.75,1.0,0.236502870917,0.198178544641,0.0222423765808,0.0,0.447850853205,0.402777791023,0.0215847659856,0.861445784569,nan,nan,0.5
